Name,total_timelines,total_keys,revisions
Kingdom_of_Kaffa,0,18,0
Yamatai,0,27,0
Tenth_Dynasty_of_Egypt,0,14,0
Klarjeti,0,17,0
People%27s_Republic_of_Bulgaria,0,44,0
Supreme_Council_for_National_Reconstruction,0,40,0
Second_Republic_of_Korea,0,31,0
Emirate_of_Nejd,0,16,0
Third_Republic_of_Korea,0,27,0
Fourth_Republic_of_Korea,0,29,0
Fifth_Republic_of_Korea,0,39,0
4th_of_August_Regime,0,25,0
How_to_Start_Your_Own_Country,1,24,59
Mesoamerica_Project,1,22,10
Republic_of_Lucca,0,28,0
Valentinianic_dynasty,2,17,6
County_of_Hoya,0,20,0
Azerbaijan_Democratic_Republic,3,39,322
G%C3%A9vaudan,0,15,0
Kingdom_of_Loango,0,17,0
Rheingau,0,18,0
Old_Saxony,0,19,0
Bhutan,17,89,6726
Werden_Abbey,1,20,11
Despotate_of_the_Morea,1,29,12
Barotseland,0,8,0
County_of_Bretzenheim,0,17,0
Isny_im_Allg%C3%A4u,2,19,0
Rasulid_dynasty,0,23,0
Hesse-Hanau,0,13,0
Fourteenth_Dynasty_of_Egypt,0,14,0
Mutawakkilite_Kingdom_of_Yemen,0,24,0
Second_Republic_of_Venezuela,0,17,0
Mountainous_Republic_of_the_Northern_Caucasus,0,32,0
Kingdom_of_Mapungubwe,0,23,0
Qu%27aiti,1,42,0
Slovak_Republic_(1939%E2%80%931945),3,37,0
Kingdom_of_Redonda,0,20,0
Pa%C3%B1c%C4%81la,0,12,0
Audumbaras,0,18,0
Principality_of_G%C3%B6ttingen,0,19,0
First_Austrian_Republic,0,29,0
Sikh_Empire,4,75,506
Reddi_Kingdom,0,16,0
Aztec_Empire,5,55,427
Elymais,0,10,0
Balkan_Pact,0,18,0
Qi_(Li_Maozhen%27s_state),0,32,0
Sultanate_of_Ifat,0,29,0
Kidarites,0,30,0
Anhalt-Bernburg,0,26,0
Tokharistan,2,231,5
Hohenzollern-Hechingen,0,47,0
Jaintia_Kingdom,2,35,6
Saxe-Hildburghausen,0,20,0
Saxe-Coburg-Saalfeld,0,24,0
United_Provinces_of_Central_Italy,0,22,0
Ngoyo,0,19,0
Adamawa_Emirate,1,48,5
Saxe-Lauenburg,0,23,0
Principality_of_L%C3%BCneburg,0,29,0
Nobatia,0,32,0
First_Portuguese_Republic,0,30,0
Schmalkalden,2,19,9
Aden_Protectorate,0,24,0
Aden_Colony,0,30,0
Pfullendorf,1,19,3
Wangen_im_Allg%C3%A4u,2,19,0
Bad_Wimpfen,2,19,10
Zell_am_Harmersbach,2,17,8
Bad_Windsheim,2,20,2
Dinkelsb%C3%BChl,2,19,0
Kingdom_of_Serbia,1,38,63
Kingdom_of_Croatia_(925%E2%80%931102),0,36,0
Turckheim,2,18,15
Obernai,1,18,3
Rosheim,2,18,6
Sarrebourg,2,18,14
Riograndense_Republic,1,24,40
County_of_Horne,0,19,0
Pyu_city-states,1,23,9
Tyrconnell,0,23,0
Khadga_dynasty,0,11,0
North_Ingria,1,16,4
History_of_Anglo-Saxon_England,0,9,0
Kamarupa,3,21,99
Principality_of_Grubenhagen,0,22,0
United_Belgian_States,1,41,11
Darvaz_(region),0,18,0
Ba_(state),0,17,0
Sultanate_of_Lahej,0,29,0
Federation_of_the_Emirates_of_the_South,0,19,0
Protectorate_of_South_Arabia,0,21,0
Kolathunadu,0,10,0
Pskov_Republic,0,17,0
Great_Horde,0,21,0
Kingdom_of_Imereti,0,28,0
Kingdom_of_France,1,45,99
Hotak_dynasty,0,25,0
Wattasid_dynasty,1,21,5
Maulbronn_Monastery,1,16,30
Republic_of_Spanish_Haiti,1,25,15
Roman_Catholic_Diocese_of_Sion,3,57,39
Republic_of_Maryland,0,38,0
Khanate_of_Khiva,3,43,77
Shu_(kingdom),0,19,0
Earldom_of_Orkney,0,21,0
H%E1%BB%93ng_B%C3%A0ng_dynasty,1,34,0
Characene,0,24,0
Kingdom_of_Meath,0,43,0
Tell_Leilan,0,35,0
Serbian_Despotate,0,19,0
Principality_of_Serbia,0,33,0
Lower_Lotharingia,0,29,0
Chera_dynasty,0,19,0
Electorate_of_Hanover,0,27,0
Captaincy_General_of_Chile,0,30,0
Ng%C3%B4_dynasty,0,30,0
%C4%90inh_dynasty,0,31,0
Early_L%C3%AA_dynasty,0,31,0
British_West_Africa,0,44,0
Nawanagar_State,0,12,0
Principality_of_Catalonia,16,382,788
Tu%CA%BBi_Tonga_Empire,0,15,0
Former_Shu,0,41,0
Later_Jin_(Five_Dynasties),0,30,0
Rai_dynasty,0,60,0
Ottoman_Algeria,3,50,46
Second_Bulgarian_Empire,1,28,76
Ottoman_Bulgaria,0,23,0
First_Bulgarian_Empire,6,83,560
Subalpine_Republic,0,20,0
Chavda_dynasty,0,20,0
Socialist_Republic_of_Croatia,4,52,303
Kingdom_of_Hejaz,1,43,68
Ostrogothic_Kingdom,1,23,17
Transitional_Government_of_the_Democratic_Republic_of_the_Congo,2,25,23
Serbian%E2%80%93Hungarian_Baranya%E2%80%93Baja_Republic,0,15,0
Margraviate_of_Baden,0,21,0
Austrian_Littoral,0,32,0
United_States_of_Colombia,0,14,0
French_colonial_flags,0,4,0
Kingdom_of_Iraq,0,26,0
Saxe-Weimar,0,20,0
First_Era_of_Northern_Domination,0,32,0
Hadiya_Sultanate,0,25,0
Vajjika_League,1,23,6
Malla_(tribe),0,13,0
Republic_of_Ragusa,2,37,671
Allied-occupied_Germany,1,39,75
Vatsa,0,13,0
Asmaka,0,18,0
Surasena,0,13,0
Swedish_overseas_colonies,0,21,0
Emirate_of_Bukhara,3,25,85
Khanate_of_Bukhara,2,35,41
United_Provinces_of_the_R%C3%ADo_de_la_Plata,0,45,0
Socialist_Republic_of_the_Union_of_Burma,4,42,6
Energy_Community,3,15,66
Neapolitan_Republic_(1647),0,22,0
Dai_(Sixteen_Kingdoms),0,43,0
Kakuyids,0,23,0
Lajtab%C3%A1ns%C3%A1g,0,14,0
Dian_Kingdom,0,14,0
Principality_of_Chernigov,0,18,0
Fraum%C3%BCnster,0,20,0
Turco-Egyptian_Sudan,0,26,0
Kingdom_of_Bavaria,2,36,100
Volkstaat,2,43,54
Mahdist_State,2,59,10
Odanad,0,10,0
Gyaman,0,20,0
Republic_of_Sudan_(1956%E2%80%931969),1,32,0
Democratic_Republic_of_Sudan,3,34,39
Republic_of_Sudan_(1985%E2%80%932019),5,46,0
Ottoman_Serbia,0,28,0
First_Republic_of_Armenia,1,34,22
Bhopal_State,1,56,15
Kabardia,0,14,0
Republika_Srpska_(1992%E2%80%931995),2,31,0
National_Coalition_Government_of_the_Union_of_Burma,2,28,18
Western_Satraps,0,46,0
Rashtrakuta_dynasty,0,22,0
Kushano-Sasanian_Kingdom,0,20,0
Chola_dynasty,5,78,1200
Osraige,0,19,0
County_of_Champagne,0,31,0
Kingdom_of_Croatia-Slavonia,1,37,34
Saxe-Eisenach,0,22,0
Republic_of_Mainz,0,20,0
Free_State_of_Fiume,0,23,0
History_of_Portugal_(1640%E2%80%931777),0,24,0
History_of_Portugal_(1777%E2%80%931834),0,29,0
History_of_Portugal_(1834%E2%80%931910),0,21,0
Ditadura_Nacional,0,25,0
Reichskommissariat_Ukraine,1,36,28
Jalayirid_Sultanate,2,20,38
Powys_Fadog,0,19,0
Powys_Wenwynwyn,0,19,0
Reichskommissariat_Moskowien,0,23,0
Reichskommissariat_Kaukasien,0,24,0
Reichenau_Abbey,0,21,0
Bessarabian_Soviet_Socialist_Republic,0,8,0
Grand_Duchy_of_W%C3%BCrzburg,0,21,0
Duchy_of_Swabia,0,24,0
Kingdom_of_Kongo,2,32,104
Margravate_of_Meissen,0,26,0
Spanish_East_Indies,3,34,186
Shan_States,0,17,0
Belgian_colonial_empire,0,20,0
ALBA,3,53,152
Kingdom_of_Montenegro,0,27,0
First_Republic_of_Venezuela,0,19,0
Republic_of_U%C5%BEice,0,25,0
Council_of_Arab_Economic_Unity,2,18,8
Coalition_Government_of_Democratic_Kampuchea,1,31,19
Shaddadids,2,22,26
Kingdom_of_Galicia,1,44,30
Chand_kings,0,40,0
Kingdom_of_the_Suebi,0,17,0
Parliamentary_Assembly_of_the_Organization_for_Security_and_Co-operation_in_Europe,1,7,9
Ardalan,0,28,0
Lullubi,0,21,0
Upper_Burgundy,0,10,0
H%E1%BB%93_dynasty,0,23,0
Operation_Atlantis,0,21,0
Republic_of_Ararat,2,36,36
Dominion_of_India,4,43,278
Essequibo_(colony),0,25,0
Western_Wei,0,16,0
Northern_Zhou,0,43,0
Gurian_Republic,0,15,0
Arab_Federation,0,16,0
Tell_Brak,3,39,45
Shilahara,0,40,0
Free_area_of_the_Republic_of_China,1,38,36
British_Western_Pacific_Territories,0,35,0
Roman_Catholic_Diocese_of_Halberstadt,0,22,0
County_of_Roussillon,0,20,0
County_of_Barcelona,0,26,0
Danish_India,0,17,0
Bilaspur_State_(princely_state),1,11,11
Tuyuhun,0,19,0
Vakataka_dynasty,1,51,44
Southeast_European_Cooperative_Initiative,0,22,0
United_States,9,146,18474
Grand_Duchy_of_Oldenburg,0,19,0
Republic_of_Kosova,0,25,0
Tarkhan_dynasty,0,20,0
West_Francia,0,33,0
Economic_Community_of_Central_African_States,0,36,0
East_Timor_(province),0,36,0
"Aach,_Baden-W%C3%BCrttemberg",2,21,0
Avanti_(region),0,13,0
Western_Ganga_dynasty,0,15,0
Later_Tr%E1%BA%A7n_dynasty,2,34,0
Samma_dynasty,0,37,0
Arghun_dynasty,0,31,0
L%C3%AA_dynasty,2,37,0
Burgraviate_of_Nuremberg,0,23,0
Burtscheid_Abbey,0,22,0
"Goa,_Daman_and_Diu",0,20,0
Trinidad_and_Tobago,7,79,2561
Pacific_Union,2,13,40
Arab_Fund_for_Economic_and_Social_Development,1,26,9
Wadai_Empire,0,32,0
Emirate_of_C%C3%B3rdoba,0,26,0
Mahra_Sultanate,0,44,0
Malaysia,8,108,2822
People%27s_Revolutionary_Government,0,24,0
Kingdom_of_Bulgaria,2,37,69
Principality_of_Bulgaria,5,50,71
Ottobeuren_Abbey,1,22,4
Pagaruyung_Kingdom,0,21,0
U%C5%BEupis,0,16,0
Petershausen_Abbey,0,20,0
Duchy_of_W%C3%BCrttemberg,0,27,0
Comburg,0,10,0
Saint_Emmeram%27s_Abbey,0,22,0
McDonald_Territory,0,5,0
British_Solomon_Islands,0,43,0
French_Chad,0,45,0
Shah_Mir_dynasty,0,89,0
Alid_dynasties_of_northern_Iran,0,24,0
Dominion_of_Pakistan,5,43,271
Musunuri_Nayakas,0,5,0
Polish_National_Government_(January_Uprising),0,29,0
Territory_of_New_Guinea,0,30,0
Brycheiniog,1,27,1
Irsee_Abbey,0,20,0
Middle_Francia,0,25,0
Kel_Ahaggar,1,19,4
Banu_Mazyad,0,18,0
Aro_Confederacy,0,17,0
Marwanids_(Diyar_Bakr),1,16,76
Gorno-Altai_Autonomous_Oblast,0,10,0
Mari_Autonomous_Soviet_Socialist_Republic,1,14,10
South_Ossetian_Autonomous_Oblast,0,18,0
Chuvash_Autonomous_Oblast,0,23,0
Dominion_of_Fiji,0,27,0
Principality_of_Montenegro,0,36,0
St._Ludger%27s_Abbey,0,29,0
Annazids,0,4,0
Theemuge_dynasty,0,19,0
Hilaalee_dynasty,0,20,0
Huraa_dynasty,0,22,0
Prince-Bishopric_of_Trent,1,26,8
United_Suvadive_Republic,0,22,0
Duchy_of_Gaeta,0,24,0
Duchy_of_Amalfi,0,23,0
Duchy_of_Naples,0,19,0
Duchy_of_Sorrento,0,22,0
Basra_vilayet,2,26,22
Despotate_of_Dobruja,0,22,0
Captaincy_General_of_Guatemala,3,40,59
Captaincy_General_of_the_Philippines,0,30,0
Lands_of_the_Crown_of_Saint_Stephen,0,40,0
British_Malaya,0,15,0
Celtic_nations,1,13,54
Neresheim_Abbey,0,21,0
Palatine_Zweibr%C3%BCcken,0,20,0
Restoration_and_Regeneration_in_Switzerland,0,21,0
League_of_the_Ten_Jurisdictions,0,20,0
Three_Leagues,0,21,0
Grey_League,0,20,0
Provisional_Government_of_National_Defence,0,23,0
Khanate_of_Kalat,7,22,287
Swat_(princely_state),0,21,0
County_Palatine_of_Veldenz,0,20,0
Palatinate-Neuburg,0,21,0
House_of_Nassau-Weilburg,0,19,0
Revolutionary_Government_of_the_Republic_of_Indonesia,0,15,0
Talysh-Mughan_Autonomous_Republic,0,21,0
"Michaelsberg_Abbey,_Siegburg",2,38,6
Banovina_of_Croatia,0,25,0
Mexico,9,92,5193
Chitral_(princely_state),2,35,310
Tsanareti,0,12,0
Tulunids,0,15,0
Weingarten_Abbey,0,23,0
Kingdom_of_Illyria,0,35,0
British_rule_in_Burma,0,38,0
Baku_Khanate,3,30,20
Beiyang_government,0,26,0
French_protectorate_of_Laos,0,30,0
Varman_dynasty,1,27,10
Danava_dynasty,0,4,0
Mlechchha_dynasty,0,16,0
Pala_dynasty_(Kamarupa),1,17,1
Pre-Islamic_Arabia,0,1,0
Emirate_of_Sicily,0,25,0
Bay_of_Bengal_Initiative_for_Multi-Sectoral_Technical_and_Economic_Cooperation,6,61,391
Quba_Khanate,1,45,2
Qutaibi,0,44,0
Zhai_Wei,0,28,0
Princely_County_of_Gorizia_and_Gradisca,2,33,26
Abbey_of_Saint_Peter_in_the_Black_Forest,0,21,0
Jaffna_Kingdom,0,39,0
Kingdom_of_Abkhazia,2,34,44
Yogyakarta_Sultanate,1,43,27
Pr%C3%BCfening_Abbey,0,20,0
Palmyrene_Empire,2,49,14
East_Bengal,0,22,0
British_Arctic_Territories,0,19,0
"United_Kingdom_of_Portugal,_Brazil_and_the_Algarves",0,23,0
Burgau,2,18,17
Nationalist_government,0,34,0
Republic_of_Alba_(1944),0,17,0
Colony_of_Vancouver_Island,0,31,0
Colony_of_British_Columbia_(1866%E2%80%931871),0,38,0
Reformed_Government_of_the_Republic_of_China,0,20,0
British_Raj,3,101,1000
Dutch_Gold_Coast,0,30,0
Arcadian_League,0,42,0
Khen_dynasty,0,21,0
Kingdom_of_Pajang,0,15,0
Koch_dynasty,2,27,146
Kalabhra_dynasty,0,12,0
Kamata_Kingdom,0,19,0
Colony_of_British_Columbia_(1858%E2%80%931866),0,37,0
Dimasa_Kingdom,0,24,0
Sultanate_of_Maguindanao,0,20,0
Italian_Regency_of_Carnaro,0,28,0
Kuru_Kingdom,0,16,0
%C3%8Eles_des_Saintes,1,41,0
Teng_(state),0,20,0
Kosala_Kingdom,0,13,0
Videha,1,21,85
November_1918_in_Alsace-Lorraine,0,12,0
Chedi_Kingdom,0,16,0
Matsya_(tribe),0,14,0
Uttara_Madra_Kingdom,0,43,0
Tushara,0,4,0
Kassite_dynasty,0,12,0
Tr%E1%BB%8Bnh_lords,0,24,0
Hara_Huna_Kingdom,0,43,0
Kikata_Kingdom,0,16,0
Vanga_Kingdom,0,12,0
Vidarbha_Kingdom,0,13,0
Principality_of_Bitlis,0,33,0
Thanjavur_Nayak_kingdom,0,10,0
Principality_of_Polotsk,0,22,0
Nguy%E1%BB%85n_lords,0,19,0
Prince-Bishopric_of_Brixen,0,24,0
Bhauma_dynasty,0,26,0
Abhira_Kingdom,1,28,8
Vishnukundina_dynasty,0,26,0
Mushika_dynasty,0,15,0
Hasanwayhids,0,5,0
Huan_Xuan,0,43,0
Gwalior_State,0,17,0
Emirate_of_Tbilisi,0,12,0
Maukhari_dynasty,0,72,0
Asian_Clearing_Union,0,16,0
Parthian_Empire,6,57,1082
Mondsee_Abbey,0,23,0
Porfiriato,0,43,0
Yaudheya,1,31,11
Medieval_Cholas,0,19,0
British_America,0,28,0
United_Colonies,0,24,0
Danish_Gold_Coast,0,54,0
German_West_Africa,0,21,0
Thonburi_Kingdom,0,31,0
Ganja_Khanate,1,25,16
Shaki_Khanate,1,28,16
Duchy_of_Brabant,0,35,0
Dutch_Bengal,0,23,0
Wounded_Knee_Occupation,2,13,116
Eastern_Chalukyas,2,21,35
Nassau-Siegen,0,18,0
Duchy_of_Westphalia,0,22,0
Prince-Bishopric_of_M%C3%BCnster,0,18,0
Dutch_Brazil,0,22,0
Shirvan_Khanate,2,49,21
Misl,0,30,0
Minaeans,0,14,0
Andhra_Ikshvaku,0,14,0
Republic_of_Bosnia_and_Herzegovina,2,38,80
Wettenhausen_Abbey,0,23,0
Nakhichevan_Khanate,1,31,16
Ellwangen_Abbey,0,20,0
Australia,10,111,8436
Buchau_Abbey,0,20,0
Elchingen_Abbey,0,16,0
Provisional_Government_of_the_French_Republic,0,42,0
M%E1%BA%A1c_dynasty,0,18,0
Brandenburger_Gold_Coast,0,46,0
Crown_of_Castile,3,55,120
Swedish_Gold_Coast,0,17,0
Portuguese_Gold_Coast,0,24,0
Persian_Gulf_Residency,0,18,0
Five_Eyes,0,9,0
Kurdistan_uezd,1,16,9
Japanese_occupation_of_Malaya,0,30,0
French_Cochinchina,2,39,30
Empire_of_Vietnam,0,37,0
Quw%C3%AA,0,25,0
Erivan_Khanate,1,19,60
Republic_of_Pisa,0,27,0
Western_Chalukya_Empire,1,29,58
Disentis_Abbey,0,22,0
New_Zealand,12,113,10301
British_Windward_Islands,0,25,0
Baltic_Assembly,0,27,0
Marquisate_of_Saluzzo,0,29,0
Minyue,0,15,0
Buxheim_Charterhouse,0,20,0
Pf%C3%A4fers_Abbey,0,19,0
Community_of_Democracies,1,17,10
Territory_of_the_Military_Commander_in_Serbia,1,28,126
Kalachuris_of_Kalyani,0,14,0
Aydinids,0,19,0
Beylik_of_Teke,0,13,0
Eshrefids,0,12,0
Ramadanid_Emirate,0,13,0
Beylik_of_Dulkadir,1,11,3
Kazakh_Khanate,0,14,0
German_military_administration_in_occupied_France_during_World_War_II,0,21,0
Mukriyan,0,28,0
Socialist_Republic_of_Bosnia_and_Herzegovina,0,24,0
Cuba,11,82,4640
Canada,7,82,4108
Sweden,10,106,4787
Principality_of_Nitra,0,18,0
United_Duchies_of_J%C3%BClich-Cleves-Berg,0,26,0
Territory_of_the_Saar_Basin,0,32,0
History_of_Libya_under_Muammar_Gaddafi,1,36,627
Ottoman_Bosnia_and_Herzegovina,0,25,0
Principality_of_Theodoro,0,21,0
Second_Spanish_Republic,1,38,47
Neo-Babylonian_Empire,1,25,100
Croatian_Republic_of_Herzeg-Bosnia,2,28,135
Pragjyotisha_Kingdom,0,9,0
Duchy_of_Nassau,0,21,0
County_of_Besal%C3%BA,0,30,0
Asahan_Sultanate,0,23,0
State_of_Muskogee,0,31,0
Principality_of_Trubetsk,0,16,0
Ahom_kingdom,0,28,0
Hungarian_People%27s_Republic,1,68,0
Song_(state),0,17,0
Prince-Bishopric_of_Strasbourg,0,24,0
Chechen_Republic_of_Ichkeria,5,36,224
Baindt_Abbey,0,21,0
Ochsenhausen_Abbey,0,19,0
Walkenried_Abbey,0,19,0
Gengenbach_Abbey,0,22,0
Gutenzell_Abbey,0,23,0
Demerara-Essequibo,0,21,0
Salem_Abbey,0,9,0
"St._Maximin%27s_Abbey,_Trier",0,22,0
Community_of_Sahel%E2%80%93Saharan_States,0,11,0
Talpur_dynasty,0,17,0
Doric_Hexapolis,0,15,0
Kaisheim_Abbey,0,19,0
Kingdom_of_Finland_(1918),0,34,0
Annan_(Tang_protectorate),1,24,7
Electorate_of_Trier,0,26,0
Saudeleur_dynasty,0,15,0
Transitional_Federal_Government_of_Somalia,6,30,333
Realm_of_Stefan_Dragutin,0,25,0
Waldsassen_Abbey,0,36,0
Weissenau_Abbey,0,22,0
Clandeboye,0,23,0
Burg_Stargard,0,19,0
Hersfeld_Abbey,0,20,0
Republic_of_North_Peru,0,15,0
Socialist_Republic_of_Montenegro,1,31,1
Socialist_Republic_of_Serbia,2,29,34
Solms,1,24,10
Schussenried_Abbey,0,9,0
SAO_North-East_Bosnia,0,23,0
SAO_Romanija,0,22,0
SAO_Western_Slavonia,0,16,0
Abiria,0,13,0
Republic_of_South_Peru,0,15,0
Karabakh_Council,0,20,0
Occupation_of_Western_Armenia,0,19,0
State_of_Katanga,1,36,35
Bad_Urach,2,21,26
Operational_Zone_of_the_Adriatic_Littoral,0,22,0
State_of_Somaliland,0,28,0
"Schlitz,_Hesse",1,28,2
Operational_Zone_of_the_Alpine_Foothills,0,23,0
Kaabu,0,30,0
Kakongo,0,19,0
Duchy_of_Luxemburg,0,28,0
Empire_of_Great_Fulo,0,22,0
Conference_on_Interaction_and_Confidence-Building_Measures_in_Asia,0,20,0
Rawadid_dynasty,2,10,40
Rauracian_Republic,0,15,0
Kingdom_of_W%C3%BCrttemberg,0,38,0
Duchy_of_Urbino,0,24,0
Neuenburg_am_Rhein,2,18,10
United_States_Civil_Administration_of_the_Ryukyu_Islands,0,35,0
First_Philippine_Republic,4,79,278
Tsenacommacah,0,20,0
Dominion_of_Melchizedek,0,21,0
Danube_Commission_(1948),0,9,0
Prince-Bishopric_of_Regensburg,0,21,0
Muhammad_in_Medina,1,16,42
Uyghur_Khaganate,3,40,115
Pacific_Trade_and_Development_Conference,0,4,0
Kingdom_of_Lithuania,0,22,0
History_of_the_Philippines_(1986%E2%80%93present),1,27,0
Mossi_Kingdoms,0,17,0
Transitional_National_Government_of_Somalia,0,26,0
History_of_the_Philippines_(1946%E2%80%931965),0,37,0
History_of_the_Philippines_(1965%E2%80%931986),0,40,0
Sultanate_of_Aussa,0,28,0
Aerican_Empire,5,19,149
France,9,116,3408
Landgraviate_of_Brabant,0,18,0
Leiningen-Westerburg,0,6,0
Empire_of_China_(1915%E2%80%931916),0,40,0
Duchy_of_Franconia,0,8,0
Sasanian_Empire,5,55,1799
Kedah_Sultanate,1,34,85
Republic_of_Cabinda,0,18,0
Velay,0,13,0
March_of_Ancona,0,7,0
Colony_of_Singapore,1,49,25
Group_of_Nine,0,18,0
County_of_Hanau,0,13,0
Chi_Tu,0,19,0
St%C3%BChlingen,2,17,0
"Tengen,_Germany",2,18,9
Avar_Khanate,0,13,0
Sarir,0,10,0
Taiwan_under_Japanese_rule,0,38,0
United_States_of_the_Ionian_Islands,2,51,6
Eldiguzids,0,20,0
Duchy_of_Florence,0,22,0
Republic_of_Siena,1,37,18
Duchy_of_Ferrara,0,23,0
Principality_of_Salerno,0,24,0
Principality_of_Capua,0,20,0
Seuna_(Yadava)_dynasty,0,52,0
Provisional_Government_of_the_Republic_of_China_(1937%E2%80%931940),0,24,0
People%27s_Republic_of_Benin,0,25,0
Government_of_the_Autonomous_Republic_of_Abkhazia,2,18,80
Nayakas_of_Keladi,0,15,0
Haryanka_dynasty,1,31,12
County_of_Ravensberg,0,16,0
Provisional_Government_of_Saskatchewan,0,25,0
Principality_of_Transylvania_(1570%E2%80%931711),2,39,0
South-East_European_Cooperation_Process,1,22,6
County_of_Geneva,0,19,0
United_Tribes_of_New_Zealand,0,39,0
Klein-Venedig,3,63,4
Grand_Duchy_of_Mecklenburg-Schwerin,0,24,0
Orange_River_Sovereignty,0,31,0
Arjunayanas,0,14,0
Malagasy_Protectorate,0,29,0
Saxe-Jena,0,17,0
World_Forum_of_Fish_Harvesters_and_Fish_Workers,0,5,0
Republic_of_German-Austria,0,26,0
Jabal_Druze_State,0,20,0
Colony_of_Natal,0,29,0
Alupa_dynasty,2,24,67
Gemen,0,31,0
Electorate_of_Saxony,1,24,13
Archduchy_of_Austria,1,39,4
Duchy_of_Austria,0,29,0
County_of_Tyrol,0,27,0
Benares_State,0,17,0
Republic_of_Aras,0,21,0
Japanese_occupation_of_the_Dutch_East_Indies,0,31,0
Commune_of_the_Working_People_of_Estonia,0,17,0
Commagene,2,25,157
Satrapy_of_Armenia,0,20,0
Provisional_National_Government_of_the_Southwestern_Caucasus,0,19,0
Revolutionary_Catalonia,0,23,0
Janggala,0,23,0
West_Nordic_Council,0,45,0
Tlaxcala_(Nahua_state),0,36,0
Sajid_dynasty,0,20,0
Melanesian_Spearhead_Group,1,38,19
Melayu_Kingdom,0,24,0
British_occupation_of_the_Faroe_Islands,0,31,0
Pagan_Kingdom,0,27,0
Eastern_Buyeo,0,22,0
Kingdom_of_Breifne,0,20,0
Namgyal_dynasty_of_Ladakh,0,9,0
Sindhudesh_movement,4,21,168
Adjarian_Autonomous_Soviet_Socialist_Republic,0,15,0
Asia%E2%80%93Europe_Foundation,0,18,0
National_Salvation_Junta,0,24,0
Judicate_of_Arborea,0,26,0
Old_Swiss_Confederacy,3,47,44
Judicate_of_Logudoro,0,27,0
Kangju,0,16,0
Pur%C3%A9pecha_Empire,2,30,0
Government_Junta_of_Chile_(1973),0,22,0
Spanish_West_Indies,0,25,0
Sindi_people,0,13,0
Mughan_Soviet_Republic,0,21,0
Couto_Misto,1,42,13
County_of_Luxemburg,0,22,0
Nagpur_kingdom,1,20,27
Republic_of_Molossia,6,47,814
Zapotec_civilization,0,23,0
Provisional_Government_of_India,0,21,0
Captaincy_General_of_Venezuela,1,34,4
Kuba_Kingdom,0,12,0
Prince-Bishopric_of_Constance,0,23,0
Anglo-Ethiopian_Agreement,0,21,0
East_Hebei_Autonomous_Government,0,22,0
Duchy_of_Neopatras,0,18,0
Imamate_of_Oman,0,31,0
County_of_Cerdanya,0,33,0
Kingdom_of_Kinda,0,13,0
Labin_Republic,1,37,19
First_Hungarian_Republic,0,41,0
Kingdom_of_Lunda,0,13,0
Duchy_of_Eastern_Pomerania,0,21,0
Denkyira,0,20,0
Grand_Duchy_of_Mecklenburg-Strelitz,0,19,0
Banu_Ilyas,0,23,0
Republic_of_Negros,0,24,0
Aceh_Sultanate,0,30,0
Malwa_Sultanate,0,26,0
Jaunpur_Sultanate,0,53,0
Ajuran_Sultanate,0,28,0
Sultanate_of_Zanzibar,1,33,34
Berar_Sultanate,0,26,0
Bidar_Sultanate,2,35,24
Gujarat_Sultanate,0,28,0
Farighunids,0,37,0
Provisional_Government_of_Western_Thrace,0,24,0
Free_City_of_L%C3%BCbeck,0,24,0
Klein_Vrystaat,0,25,0
Nieuwe_Republiek,0,22,0
County_of_Poitou,0,32,0
Imamate_of_Futa_Toro,0,18,0
Regional_Security_System,0,23,0
County_of_Gorizia,0,23,0
Western_Turkic_Khaganate,4,33,78
Imamate_of_Futa_Jallon,0,21,0
Tamralipta,0,7,0
Kingdom_of_Gwent,0,17,0
Democratic_Kampuchea,3,53,209
Carnatic_Sultanate,0,22,0
Thekkumkur,0,24,0
Raj_of_Sarawak,3,30,71
Duchy_of_Saxe-Wittenberg,0,27,0
Principality_of_Eichst%C3%A4tt,0,35,0
Byzantine_Armenia,0,22,0
Kingdom_of_Dyfed,1,17,5
Lordship_of_Myllendonk,0,33,0
Kong_Empire,0,16,0
Duchy_of_Montferrat,0,33,0
County_of_Oldenburg,1,17,7
Kingdom_of_Champasak,0,24,0
Kingdom_of_Georgia,7,37,326
Mankessim_Kingdom,0,7,0
Thinite_Confederacy,0,45,0
Reuss-Ebersdorf,0,21,0
Reuss-Lobenstein,0,26,0
Saxe-Gotha-Altenburg,0,20,0
Free_City_of_Frankfurt,0,21,0
Grand_Duchy_of_Hesse,0,24,0
Grand_Duchy_of_Berg,0,19,0
Syria,10,111,2912
Kuwait,6,64,3214
Iraq,8,79,3524
Jordan,11,81,7643
Madurai_Sultanate,0,9,0
Principality_of_Outer_Baldonia,1,43,3
Lordship_of_Eglofs,0,31,0
Vrishni,1,24,15
Kingdom_of_Amber,0,24,0
Moghulistan,0,38,0
Ptolemaic_Kingdom,4,45,267
Principality_of_Anhalt-Aschersleben,0,21,0
Later_Han_(Five_Dynasties),0,29,0
Later_Zhou,0,29,0
Dendi_(province),0,20,0
Republic_of_Lower_Canada,0,21,0
Republic_of_Mountainous_Armenia,2,28,27
Later_Balhae,0,30,0
Italian_Islands_of_the_Aegean,1,28,0
State_of_Bahrain,3,33,5
Cascadia_movement,7,29,688
Third_Era_of_Northern_Domination,0,29,0
Second_Era_of_Northern_Domination,0,28,0
