Name,total_timelines,total_keys,revisions 
National_Agency_for_Education_(Sweden),2,21,7
Destination_Canada,0,11,0
Environmental_Protection_Agency_(Ireland),1,20,9
National_Defence_Commission,1,12,17
NSW_National_Parks_%26_Wildlife_Service,0,23,0
Ministry_of_Health_(Poland),0,16,0
Kentucky_Vehicle_Enforcement,1,31,17
Public_Service_of_Canada,1,10,44
Ministry_of_Rural_Development_(India),1,19,31
Finnish_Environment_Institute,0,26,0
Australian_Commission_for_Law_Enforcement_Integrity,4,36,10
International_Enterprise_Singapore,2,25,6
Murray%E2%80%93Darling_Basin_Authority,5,22,0
California_Environmental_Protection_Agency,1,22,10
Council_of_Cabinet_Ministers,0,14,0
Ministry_of_Economy_(Poland),0,16,0
Lahore_Development_Authority,0,9,0
Asia-Pacific_Center_for_Security_Studies,0,11,0
North_East_Texas_Regional_Mobility_Authority,0,14,0
Ministry_of_Indigenous_Affairs_(Ontario),2,33,11
Film_Finance_Corporation_Australia,1,5,4
National_Commission_for_Minorities,1,27,23
Puerto_Rico_Industrial_Development_Company,2,8,6
Ministry_of_Culture_and_Equality,0,20,0
Puerto_Rico_Planning_Board,0,9,0
Parks_Victoria,4,40,27
Federal_Ministry_for_Economic_Affairs_and_Climate_Action,1,18,22
General_Staff_of_the_Armed_Forces_of_the_Russian_Federation,0,18,0
State_Police_(Finland),0,18,0
Federal_Ministry_for_Digital_and_Transport,1,25,21
"Federal_Ministry_for_the_Environment,_Nature_Conservation,_Nuclear_Safety_and_Consumer_Protection",1,24,22
Manitoba_Agriculture,4,54,11
Inspector-General_of_Intelligence_and_Security_(Australia),0,37,0
Ministry_of_Agriculture_and_Rural_Development_(Israel),0,5,0
National_Science_Foundation_Ice_Core_Facility,0,13,0
Ministry_of_Home_Affairs_(Singapore),2,24,14
Project_Elephant,0,6,0
Finnish_Transport_Infrastructure_Agency,2,32,13
Oregon_Judicial_Department,0,17,0
Ministry_of_Health_(Israel),0,7,0
Swedish_Research_Council,0,31,0
"Ministry_for_the_Development_of_the_Periphery,_the_Negev_and_the_Galilee",1,5,0
Department_of_Health_(South_Africa),1,25,1
Counterterrorism_Mission_Center,0,15,0
Ministry_of_Aliyah_and_Integration,0,5,0
Public_Prosecution_Service_(Netherlands),1,33,3
JAMRS,2,13,17
Philippine_Institute_of_Volcanology_and_Seismology,2,22,31
Commerce_Commission,2,20,8
Wage_Stabilization_Board,0,14,0
Federal_Public_Service_Foreign_Affairs,0,11,0
New_Jersey_Department_of_Community_Affairs,0,15,0
Puerto_Rico_Federal_Affairs_Administration,2,9,35
Financial_Supervisory_Authority_of_Norway,0,20,0
Canadian_Anti-Fraud_Centre,0,4,0
Ministry_of_Justice_of_the_People%27s_Republic_of_China,0,20,0
Federal_Foundation_for_the_Reappraisal_of_the_SED_Dictatorship,0,13,0
Overseas_Chinese_Affairs_Office,0,11,0
National_Population_and_Family_Planning_Commission,1,20,9
Public_Transport_Corporation,1,29,11
Cardiff_Harbour_Authority,2,31,3
Office_of_Disaster_Preparedness_and_Emergency_Management,1,9,1
Defense_Technical_Information_Center,1,25,79
California_High-Speed_Rail_Authority,0,17,0
Office_of_the_Auditor_General_Manitoba,1,8,1
Ministry_of_Justice_(New_Zealand),4,22,66
Manitoba_Justice,6,43,16
Benefits_Agency,0,19,0
Land_%26_Water_Australia,1,17,0
Commonwealth_Grants_Commission,0,29,0
Ministry_of_Culture_(Lithuania),1,28,14
National_Executive_Council_of_Papua_New_Guinea,1,18,3
Sistema_%C3%9Anico_de_Sa%C3%BAde,0,31,0
Ministry_of_Culture_and_National_Heritage_(Poland),5,25,64
Ministry_of_Foreign_Affairs_(Pakistan),0,25,0
Civil_Aviation_Department_(Hong_Kong),1,19,5
Ministry_of_Industry_and_Information_Technology,1,22,30
Danish_National_Archives,2,37,19
Illinois_Emergency_Management_Agency,2,26,6
"Ministry_of_Education,_Science,_Culture_and_Sport_of_Georgia",1,30,7
Statistics_Finland,0,7,0
Caro_and_Cuervo_Institute,6,55,24
Austrian_Academy_of_Sciences,0,29,0
Ministry_of_Health_(Zambia),2,36,1
Ministry_of_Education_(Sri_Lanka),1,30,7
California_Department_of_Food_and_Agriculture,1,20,5
Public_Prosecution_Service_(Portugal),0,20,0
National_Civil_Registry_(Colombia),2,19,13
National_Academy_of_Sciences_of_Argentina,0,21,0
Financial_Services_Compensation_Scheme,3,18,21
Alberta_Advanced_Education,2,10,5
National_Statistics_Office_of_Georgia,0,11,0
Country_Roads_Board,0,11,0
Florida_Department_of_Environmental_Protection,1,9,5
National_Transplant_Organization,2,22,5
Department_of_Energy_and_Water_Supply_(Queensland),2,23,4
Office_of_the_Tasmanian_Economic_Regulator,1,31,0
Federal_Geographic_Data_Committee,1,28,3
National_Protective_Security_Authority,0,22,0
German_Institute_for_Medical_Documentation_and_Information,0,26,0
Tribunal_de_Contas_da_Uni%C3%A3o,1,16,0
Ministry_of_Justice_(Estonia),1,10,3
Cabinet_of_Azerbaijan,0,22,0
Maine_Department_of_Transportation,0,15,0
Main_Roads_Western_Australia,2,11,14
Alamo_Regional_Mobility_Authority,0,24,0
DHS_Management_Directorate,1,19,13
Reich_Postal_Ministry,1,29,9
Sydney_County_Council,1,30,21
Pittsburgh_Parking_Authority,0,14,0
Manitoba_Housing_Authority,0,7,0
Agri-Food_and_Veterinary_Authority_of_Singapore,3,16,26
Ministry_of_Tourism_(Israel),0,9,0
Alabama_Department_of_Conservation_and_Natural_Resources,1,7,4
National_Museum_of_the_Philippines,5,23,131
Ministry_of_National_Defense_(Chile),0,21,0
National_Youth_Commission_(Philippines),2,15,23
New_York_City_Taxi_and_Limousine_Commission,3,38,82
Metropolitan_Transit_Authority_(Victoria),0,8,0
State_Transport_Authority_(Victoria),0,13,0
California_Department_of_Insurance,2,17,4
Maryland_Department_of_Natural_Resources,0,21,0
National_Accreditation_Board_for_Hospitals_%26_Healthcare_Providers,1,30,0
Ministry_of_National_Education_(Poland),0,18,0
Commission_of_Integrity_(Iraq),0,12,0
New_York_City_Department_of_City_Planning,0,32,0
Alberta_Heritage_Savings_Trust_Fund,0,21,0
Department_of_Education_(Nepal),0,4,0
VicTrack,3,27,58
Oklahoma_Energy_Resources_Board,0,19,0
State_Archive_of_the_Russian_Federation,0,17,0
Florida_Department_of_Health,0,32,0
ServiceOntario,3,36,8
Philadelphia_Housing_Authority,1,15,4
New_Jersey_Division_of_Consumer_Affairs,0,15,0
Puerto_Rico_Department_of_Economic_Development_and_Commerce,0,8,0
Brazilian_Health_Regulatory_Agency,2,32,15
National_Telecommunications_Agency_(Brazil),0,37,0
Ministry_of_Culture_(Brazil),1,17,6
Manitoba_Conservation_and_Climate,5,43,5
Council_for_Financial_Activities_Control,0,31,0
Puerto_Rico_Tourism_Company,0,7,0
Tennessee_Military_Department,0,33,0
Mongolian_and_Tibetan_Affairs_Commission,1,21,36
Ministry_of_National_Education_(Colombia),4,54,18
New_Zealand_Food_Safety,0,18,0
Agency_for_Defense_Development,4,58,106
Norwegian_Directorate_of_Public_Construction_and_Property,1,20,0
Oklahoma_State_Department_of_Education,0,18,0
Ministry_of_Water_Resources_(Iraq),0,14,0
Oklahoma_Pardon_and_Parole_Board,1,20,0
Department_of_International_Relations_and_Cooperation,2,39,30
"Chief_Privacy_Officer,_Department_of_Homeland_Security",2,20,8
National_Defence_Council_(East_Germany),0,23,0
Netherlands_Competition_Authority,0,18,0
New_Jersey_State_Parole_Board,0,12,0
Ministry_of_Interior_(State_of_Palestine),0,12,0
Ministry_of_Finance_(Palestine),0,11,0
Palestinian_Preventive_Security,1,6,4
Employees%27_Compensation_Appeals_Board,0,21,0
Administration_for_Native_Americans,0,31,0
Internal_Affairs_Service_of_Philippine_National_Police,0,29,0
Federal_Office_of_Police,0,18,0
National_Synchrotron_Radiation_Research_Center,2,22,4
German_Federal_Archives,1,48,18
Ministry_of_Agriculture_of_the_People%27s_Republic_of_China,0,22,0
National_Bureau_of_Statistics_of_China,1,19,58
Ministry_of_Commerce_(Myanmar),0,12,0
California_State_Athletic_Commission,3,15,4
General_Administration_of_Customs,0,27,0
Ministry_of_Culture_and_Islamic_Guidance,1,21,1
Ministry_of_Science_and_Technology_(China),0,23,0
Civil_Defence_Ireland,1,16,3
Ministry_of_Housing_and_Urban-Rural_Development,2,23,18
Ministry_of_Culture_of_the_People%27s_Republic_of_China,1,21,0
Judicial_Commission_of_New_South_Wales,0,27,0
Ministry_of_Posts_and_Telecommunications_(Japan),0,20,0
United_States_Foreign_Operations_Administration,0,12,0
Ministry_of_Defence_(Ukraine),2,22,17
New_York_City_Department_of_Buildings,2,38,14
Scottish_Children%27s_Reporter_Administration,1,36,0
Ministry_of_Human_Rights_and_Citizenship,1,17,6
Ministry_of_Labor_(Taiwan),1,23,40
California_Postsecondary_Education_Commission,0,37,0
Rehabilitation_Services_Administration,1,28,2
Office_of_Special_Education_and_Rehabilitative_Services,3,35,27
Vostochny_Cosmodrome,2,21,121
Conservative_Party_Archive,0,13,0
Australian_Centre_for_International_Agricultural_Research,2,33,13
National_Institute_of_Information_and_Communications_Technology,0,16,0
Bangladesh_Securities_and_Exchange_Commission,0,19,0
Civil_Rights_Commission_(Puerto_Rico),0,7,0
Government_Equalities_Office,4,24,42
San_Francisco_Board_of_Education,1,30,101
Reich_Chamber_of_Film,0,31,0
Ministry_of_Agriculture_and_Food_(Norway),0,20,0
CalSTRS,0,33,0
Ministry_of_Sport_and_Tourism_(Poland),0,17,0
National_Transmission_Corporation,1,30,2
DHS_Explosives_Division,0,19,0
DHS_Chemical_and_Biological_Defense_Division,0,19,0
DHS_Human_Factors_and_Behavioral_Sciences_Division,0,19,0
DHS_Infrastructure_Protection_and_Disaster_Management_Division,0,19,0
Palestinian_Ministry_of_Education_and_Higher_Education,0,10,0
"Michigan_Department_of_History,_Arts_and_Libraries",0,20,0
Reich_Ministry_for_the_Occupied_Eastern_Territories,0,33,0
National_Library_of_Tunisia,1,25,8
National_Civil_Aviation_Agency_of_Brazil,1,15,0
Seattle_Parks_and_Recreation,1,33,4
Seattle_Housing_Authority,0,9,0
Department_of_Employment_and_Workplace_Relations_(2001%E2%80%932007),3,20,0
Department_of_Veterans%27_Affairs_(Australia),2,14,0
"Department_of_Resources,_Energy_and_Tourism",6,25,17
Joint_Improvised-Threat_Defeat_Organization,3,22,35
Oklahoma_State_Election_Board,0,18,0
Southern_California_Association_of_Governments,1,23,8
Women%27s_National_Commission,3,30,0
New_Hampshire_Division_of_Parks_and_Recreation,0,15,0
Companies_Commission_of_Malaysia,0,18,0
General_Directorate_of_General_Security,1,35,17
Business_Finland,0,33,0
Crown_Law_Office_(New_Zealand),2,28,1
Land_Information_New_Zealand,1,35,9
National_Office_of_Statistics,2,50,2
ACT_Fire_and_Rescue,1,16,0
State_Taxation_Administration,0,20,0
Stasi_Records_Agency,2,47,28
Georgia_Department_of_Economic_Development,0,15,0
Ministry_of_Manpower_(Singapore),3,20,28
Colorado_Department_of_Transportation,1,24,6
Olympic_Regional_Development_Authority,0,6,0
Ministry_of_Agriculture_and_Rural_Development_(Poland),0,19,0
Delimitation_Commission_of_India,0,18,0
National_Health_Service_(England),2,19,129
Ministry_of_Technology_(Sri_Lanka),0,22,0
VTT_Technical_Research_Centre_of_Finland,2,39,34
China_Banking_Regulatory_Commission,0,20,0
Ministry_of_Culture_(Portugal),2,18,9
Public_Security_Intelligence_Agency,3,28,83
Maryland_Emergency_Management_Agency,0,23,0
Landgate,2,16,9
Maternal_and_Child_Health_Bureau,0,12,0
Ministry_of_Colonial_Affairs_(Japan),0,18,0
"Institute_of_Hydrology,_Meteorology_and_Environmental_Studies_(Colombia)",4,58,13
Asayish_(Kurdistan_Region),0,22,0
"Institute_of_Economics,_Academia_Sinica",0,31,0
Garda_S%C3%ADoch%C3%A1na_Ombudsman_Commission,1,17,0
Kuching_North_City_Hall,0,18,0
Kuching_South_City_Council,0,16,0
Ohio_Department_of_Natural_Resources,0,23,0
State_Administration_for_Industry_and_Commerce,0,21,0
Technical_and_Vocational_Training_Corporation,0,18,0
Employment_Development_Department,3,30,35
Petaling_Jaya_City_Council,3,17,32
Climate_Prediction_Center,0,13,0
Oklahoma_Department_of_Emergency_Management,0,19,0
Oklahoma_Criminal_Justice_Resource_Center,1,15,4
Oklahoma_Council_on_Law_Enforcement_Education_and_Training,0,19,0
Oklahoma_Department_of_Corrections,1,21,18
Oklahoma_Military_Department,0,19,0
Oklahoma_District_Attorneys_Council,0,20,0
Ministry_of_Trade_and_Industry_(Singapore),2,19,31
Prime_Minister%27s_Office_(Singapore),2,19,0
New_Hampshire_Police_Standards_and_Training_Council,1,22,3
Oklahoma_Office_of_Juvenile_Affairs,0,19,0
Oklahoma_Office_of_Homeland_Security,0,20,0
Office_of_the_Oklahoma_State_Fire_Marshal,1,19,6
Polar_Knowledge_Canada,1,13,0
Ministry_of_National_Development_(Singapore),2,23,11
Forest_Products_Commission,5,37,24
White_House_Office_of_Presidential_Correspondence,0,9,0
Ministry_of_Justice_(Iran),1,20,6
SPRING_Singapore,2,19,13
Truth_and_Reconciliation_Commission_of_Canada,2,13,66
National_Investigation_Department,0,17,0
Archives_of_Ontario,0,30,0
Building_and_Construction_Authority,1,21,11
Oklahoma_State_Regents_for_Higher_Education,2,23,10
Canadian_Transportation_Agency,2,34,12
Oklahoma_Department_of_Libraries,1,19,22
Oklahoma_Department_of_Labor,0,19,0
Seqwater,2,33,6
Ministry_of_the_Interior_(Croatia),3,26,22
CALFED_Bay-Delta_Program,0,20,0
Oklahoma_Office_of_Personnel_Management,1,18,4
Oklahoma_Department_of_Central_Services,1,18,0
Oklahoma_Department_of_Insurance,0,19,0
Ministry_of_Justice_and_Public_Administration_(Croatia),2,13,8
Chemical_Propulsion_Information_Analysis_Center,0,19,0
Australian_Institute_of_Health_and_Welfare,2,23,6
National_Institute_of_Statistics_of_Bolivia,0,27,0
Oklahoma_Office_of_the_Chief_Medical_Examiner,1,20,16
Oklahoma_Indigent_Defense_System,0,19,0
Army_Council_(1904),0,13,0
Measurement_Canada,3,20,6
State_Hydraulic_Works_(Turkey),0,20,0
DESG,0,12,0
FreightCorp,0,30,0
Communications_and_Media_Commission_(Iraq),0,11,0
South_Dakota_Department_of_Transportation,0,16,0
China_Meteorological_Administration,1,28,2
Gambling_Commission,1,23,0
Netherlands_Authority_for_the_Financial_Markets,0,13,0
Michigan_Railroad_Commission,0,20,0
Estonian_Rescue_Board,0,26,0
Department_of_Finance_(Kerala),0,21,0
Central_Agency_for_Public_Mobilization_and_Statistics_(Egypt),0,12,0
Ministry_of_Foreign_Affairs_(Austria),2,18,27
Roskomnadzor,4,15,59
Dubai_Municipality,2,15,9
Television_and_Entertainment_Licensing_Authority,1,18,12
National_Tiger_Conservation_Authority,1,6,0
Election_Commission_of_Pakistan,0,31,0
Gujarat_Industrial_Development_Corporation,1,34,12
National_Counter-Terrorism_Action_Group,1,20,0
Utah_Department_of_Transportation,2,29,19
Council_of_National_Defense,1,30,4
Contra_Costa_County_Employees%27_Retirement_Association,0,9,0
Puerto_Rico_Department_of_Education,2,12,27
Federal_Service_for_Defence_Contracts,1,16,0
Supreme_Audit_Office_(Czech_Republic),1,21,20
United_States_Interagency_Council_on_Homelessness,2,25,14
DHS_Office_of_Intelligence_and_Analysis,1,18,0
Bureau_of_Ghana_Languages,0,12,0
Oregon_Board_of_Forestry,1,20,0
National_Program_Office,2,23,5
Japan_Academy,1,21,6
Czech_Statistical_Office,0,19,0
United_States_Coast_and_Geodetic_Survey,0,18,0
Greater_Southern_Area_Health_Service,2,21,0
Securities_Commission_of_New_Zealand,3,18,23
BAMUTA,0,13,0
New_York_City_Law_Department,2,11,6
UK_Statistics_Authority,4,21,50
California_State_Lands_Commission,0,34,0
National_Ballistics_Intelligence_Service,1,19,9
Ministry_of_War_Transport,0,29,0
Civil_Service_College_Singapore,0,19,0
Alberta_Intergovernmental_Relations,1,22,26
Arizona_Department_of_Liquor_Licenses_and_Control,0,12,0
Wisconsin_Department_of_Revenue,2,25,3
New_Zealand_Agency_for_International_Development,0,17,0
New_York_State_Department_of_Labor,0,32,0
New_York_State_Department_of_Motor_Vehicles,0,15,0
Controller_and_Auditor-General_of_New_Zealand,1,19,4
Burundi_Ministry_of_Energy_and_Mines,0,32,0
Defence_Support_Group,2,25,7
Liberia_Institute_of_Statistics_and_Geo-Information_Services,0,3,0
Ministry_of_Human_Resources_and_Social_Security,1,21,12
Nationaal_Archief,1,17,3
Commission_on_Human_Rights_(Philippines),2,22,25
New_Zealand_Geographic_Board,2,22,13
Sixth_Central_Pay_Commission,2,20,42
Rhode_Island_Department_of_Transportation,3,21,12
Ministry_of_Information_and_Broadcasting_(India),3,22,80
QConnect,3,10,11
New_York_State_Board_of_Elections,0,29,0
West_Virginia_Division_of_Natural_Resources,0,19,0
Ministry_of_Finance_(Croatia),2,26,10
Deutsche_Post_of_the_GDR,0,24,0
National_Transportation_Safety_Committee,0,38,0
Nebraska_Library_Commission,1,15,17
Parliamentary_Counsel_Office_(New_Zealand),1,23,11
Missouri_Department_of_Elementary_and_Secondary_Education,0,33,0
Sports_Administration,2,32,11
Department_of_Transport_(Western_Australia),1,15,3
Public_Services_Commission_of_Malaysia,1,26,9
Ofqual,4,32,49
California_Strawberry_Commission,0,14,0
Philippine_Commission_on_Women,2,22,5
Alcohol_laws_of_New_York,0,32,0
Office_of_the_Prime_Minister_(Norway),0,21,0
Federal_Agency_for_Medicines_and_Health_Products,2,32,1
Ministry_of_Communications_(Iraq),0,11,0
Department_of_Building_and_Housing,1,17,7
International_Search_and_Rescue_Advisory_Group,0,19,0
Central_Violations_Bureau,0,31,0
Comcare,2,13,5
Ministry_of_Highways_and_Infrastructure_(Saskatchewan),0,12,0
Ministry_of_Foreign_Affairs_(Sri_Lanka),0,27,0
Marine_Institute_Ireland,2,17,46
Military_Health_System,0,14,0
USKOK,0,17,0
New_Jersey_Department_of_Health,0,15,0
South_African_Human_Rights_Commission,0,18,0
Presidential_Secretariat_(Sri_Lanka),0,15,0
California_Housing_Finance_Agency,0,32,0
Norwegian_Data_Protection_Authority,0,9,0
Executive_Office_(Northern_Ireland),2,25,27
South_Eastern_Sydney_and_Illawarra_Area_Health_Service,2,21,2
CIA_activities_in_the_United_States,6,44,22
Te_Puni_K%C5%8Dkiri,4,18,0
Ministry_of_Children_and_Families,0,21,0
National_Security_and_Defense_Council_of_Ukraine,1,20,6
Norwegian_Building_Authority,0,21,0
Norwegian_Petroleum_Directorate,0,20,0
Invest_Northern_Ireland,1,5,2
Norwegian_Universities_and_Colleges_Admission_Service,0,20,0
Norwegian_Climate_and_Pollution_Agency,0,12,0
National_Library_Service_of_Malawi,0,15,0
Ministry_of_Health_(Chile),2,22,14
Basra_Oil_Company,0,13,0
North_Oil_Company,0,12,0
State_Organization_for_Marketing_of_Oil,0,13,0
Ministry_of_Oil_(Iraq),0,18,0
Ministry_of_Higher_Education_and_Scientific_Research_(Iraq),0,31,0
Ministry_of_Industry_and_Minerals_(Iraq),0,14,0
Canadian_Commercial_Corporation,0,11,0
Ministry_of_Defence_(Pakistan),4,36,88
Ministry_of_Defence_Production_(Pakistan),1,44,9
Zimbabwe_Electoral_Commission,2,14,11
Lokpal,2,24,180
Ministry_of_Commerce_(Pakistan),0,22,0
Ministry_of_Communications_(Pakistan),0,24,0
Ministry_of_Federal_Education_and_Professional_Training,1,10,3
Ministry_of_States_and_Frontier_Regions_(Pakistan),1,33,11
"Ministry_of_Agricultural,_Food_and_Forestry_Policies_(Italy)",0,14,0
Ministry_of_Defence_(Iraq),2,33,34
Agency_for_Public_Management_and_eGovernment,1,20,5
Norwegian_Defence_Estates_Agency,1,20,0
California_Military_Department,2,39,9
Swiss_Federal_Institute_of_Intellectual_Property,0,18,0
Joint_Rescue_Coordination_Centre_of_Northern_Norway,0,20,0
Joint_Rescue_Coordination_Centre_of_Southern_Norway,0,20,0
Research_Council_of_Norway,1,21,11
Norwegian_Directorate_for_Cultural_Heritage,1,20,4
Norwegian_Government_Security_and_Service_Organisation,1,24,2
Pakistan_National_Council_of_the_Arts,1,7,5
Ministry_of_Ayush,1,12,19
Ohio_Bureau_of_Workers%27_Compensation,0,6,0
SS_Race_and_Settlement_Main_Office,0,25,0
General_Staff_of_the_Ukrainian_Armed_Forces,0,18,0
Office_for_Human_Research_Protections,1,33,78
Land_and_Urban_Construction_Bureau,1,18,1
Equality_Commission_for_Northern_Ireland,0,13,0
Energy_Resources_Conservation_Board,1,32,25
Department_of_Main_Roads_(New_South_Wales),0,20,0
National_Security_Council_(Sri_Lanka),0,31,0
Agriculture_%26_New_York_State_Horse_Breeding_Development_Fund,0,32,0
Legal_Aid_Ontario,3,11,17
SKAT_(tax_agency),2,20,7
Texas_Department_of_Family_and_Protective_Services,1,12,3
Ministry_of_Labour_and_Employment_(India),2,17,40
"Ministry_of_Micro,_Small_and_Medium_Enterprises",2,19,68
Ministry_of_Mines_(India),2,17,37
Ministry_of_Minority_Affairs,3,25,40
Ministry_of_Science_and_Technology_(India),1,31,8
"Ministry_of_Ports,_Shipping_and_Waterways",2,22,29
Ministry_of_Social_Justice_and_Empowerment,3,17,34
Ministry_of_Statistics_and_Programme_Implementation,2,17,83
Ministry_of_Tourism_(India),2,17,69
Ministry_of_Housing_and_Urban_Affairs,1,20,15
"Ministry_of_Water_Resources,_River_Development_and_Ganga_Rejuvenation",2,35,63
Ministry_of_Women_and_Child_Development,1,20,12
Ministry_of_Youth_Affairs_and_Sports,1,22,24
National_Transport_Authority_(Ireland),3,43,44
Japan_Society_for_the_Promotion_of_Science,1,16,1
Illinois_Department_of_Financial_and_Professional_Regulation,0,33,0
Illinois_Department_of_Healthcare_and_Family_Services,0,28,0
North_Carolina_Department_of_Public_Instruction,1,17,0
Illinois_Department_of_Agriculture,0,31,0
Judicial_Council_of_California,0,25,0
Ministry_of_Transportation_and_Communications_(Taiwan),0,21,0
Section_of_Painting_and_Sculpture,0,30,0
National_Security_Intelligence,2,26,23
Air_Traffic_Organization,1,22,12
Department_of_Energy_and_Resource_Development_(New_Brunswick),0,9,0
Connecticut_Distance_Learning_Consortium,1,9,0
Domestic_Nuclear_Detection_Office,1,22,0
Corrective_Services_New_South_Wales,2,28,20
Federal_Chancellery_of_Switzerland,2,27,14
Alberta_Geological_Survey,0,10,0
Skills_Development_Scotland,2,36,19
State-owned_Assets_Supervision_and_Administration_Commission_of_the_State_Council,1,19,17
North_Carolina_Wildlife_Resources_Commission,0,17,0
Department_of_Transportation_and_Infrastructure_(New_Brunswick),1,9,7
South_African_National_Parks,3,40,51
Department_of_Government_Services_(New_Brunswick),1,9,7
Office_of_the_Communications_Authority,1,16,4
"Board_of_Intermediate_and_Secondary_Education,_Hyderabad",0,30,0
Secretariat_of_the_Navy,1,27,1
DIRCOTE,0,14,0
Dubai_Chamber_of_Commerce_and_Industry,0,13,0
Cabinet_of_Indonesia,1,16,79
Bureau_of_Corrections_(Philippines),2,26,50
Ministry_of_Foreign_Affairs_and_European_Integration_(Moldova),3,15,48
Ministry_of_Culture_(Italy),1,18,9
Alaska_Department_of_Fish_and_Game,0,19,0
His_Majesty%27s_Diplomatic_Service,0,6,0
Torres_Strait_Regional_Authority,1,8,3
Australian_Energy_Market_Commission,4,21,11
Ministry_of_Public_Education_(Italy),4,15,22
Geological_Survey_of_Newfoundland_and_Labrador,0,17,0
"Ministry_of_Education,_University_and_Research",0,31,0
Toronto_Public_Health,2,14,22
General_Directorate_of_Military_Counterintelligence,0,30,0
European_External_Action_Service,3,58,158
Instituto_de_Antropolog%C3%ADa_e_Historia,0,15,0
State_Aviation_Administration_of_Ukraine,1,12,0
Casino_Reinvestment_Development_Authority,0,15,0
British_Columbia_Human_Rights_Tribunal,0,2,0
Public_Works_Department_(Brunei),1,22,3
New_York_State_Small_Business_Development_Center,0,8,0
Virginia_Department_of_Conservation_and_Recreation,0,7,0
Ministry_for_Culture_and_Heritage,2,16,17
"Ministry_of_Research,_Science_and_Technology_(New_Zealand)",1,18,7
Ministry_of_Higher_Education_(Malaysia),2,23,17
Ministry_of_Foreign_Affairs_(Peru),0,20,0
Patented_Medicine_Prices_Review_Board,1,30,7
"Ministry_of_Women,_Family_and_Community_Development",1,18,11
National_Cybersecurity_Center,1,11,5
Defense_Intelligence_Headquarters,2,20,22
Alaska_Department_of_Transportation_%26_Public_Facilities,1,23,0
Arizona_Corporation_Commission,1,13,4
Kopkamtib,0,34,0
Executive_Council_of_New_South_Wales,0,21,0
Information_Systems_%26_Services,2,29,0
Ministry_of_Agriculture_and_Land_Reclamation_(Egypt),1,16,5
AgResearch,0,18,0
Ministry_of_Awqaf_(Egypt),0,13,0
"Ministry_of_Labor,_Social_Affairs_and_Social_Services",0,4,0
Agenzia_Informazioni_e_Sicurezza_Esterna,1,22,0
MeteoSwiss,1,19,5
National_Institute_of_Food_and_Agriculture,0,12,0
Alabama_International_Trade_Center,0,8,0
New_York_City_Department_of_Housing_Preservation_and_Development,1,32,5
Liquor_Licensing_Board_(Hong_Kong),0,23,0
NSDG,1,5,52
Ministry_for_Europe_and_Foreign_Affairs_(Albania),0,11,0
Thailand_Greenhouse_Gas_Management_Organization,3,21,15
APSARA,0,16,0
New_Jersey_Department_of_the_Public_Advocate,2,16,12
Oklahoma_Department_of_Environmental_Quality,1,21,1
Ministry_of_Information_(State_of_Palestine),0,14,0
Oklahoma_Department_of_Tourism_and_Recreation,0,18,0
Ministry_of_Defence_(Finland),1,28,2
Kenya_Vision_2030,4,23,70
Philippine_Carabao_Center,2,30,18
Georgia_Department_of_Revenue,1,19,3
Yellow_Ribbon_Singapore,0,15,0
National_Astronomical_Observatories_of_China,0,12,0
Council_on_Affordable_Housing,0,15,0
Ministry_of_Foreign_Affairs_(Israel),2,22,45
Direction_du_renseignement_militaire,1,37,2
WorkCover_Authority_of_New_South_Wales,3,29,28
Prime_Minister%27s_Office_(Bangladesh),0,17,0
Ministry_of_the_Interior_(Estonia),1,10,5
"Alaska_Department_of_Commerce,_Community_and_Economic_Development",0,26,0
National_Disaster_Risk_Reduction_and_Management_Council,0,24,0
Toronto_Office_of_Emergency_Management,1,19,17
Institute_for_Social_Security_and_Services_for_State_Workers,0,11,0
Land_Transport_New_Zealand,2,22,16
Hyderabad_Metropolitan_Development_Authority,1,25,4
General_Directorate_for_Internal_Security,1,22,9
Alaska_Department_of_Natural_Resources,0,26,0
Ministry_of_Defence_(Estonia),1,10,7
"Cobb_County_Parks,_Recreation_and_Cultural_Affairs_Department",0,18,0
Alberta_Health_Services,4,26,142
Ministry_of_Defence_and_Armed_Forces_Logistics_(Iran),1,23,24
Florida_Department_of_Education,1,18,0
Ministry_of_Foreign_Affairs_(Algeria),0,32,0
Ministry_of_Foreign_Affairs_(Armenia),0,30,0
Ministry_of_Foreign_Affairs_(Cuba),0,13,0
Ministry_of_Foreign_Affairs_(Sudan),0,14,0
Ministry_of_Foreign_Affairs_(Kazakhstan),0,19,0
Ministry_of_Foreign_Affairs_(Kyrgyzstan),0,19,0
Ministry_of_Foreign_Affairs_(Laos),0,37,0
Ministry_of_Foreign_Affairs_(Myanmar),0,28,0
Ministry_of_Foreign_Affairs_(Ethiopia),1,39,6
Prime_Minister%27s_Office_(Sri_Lanka),0,16,0
Committee_on_National_Security_Systems,0,21,0
Illinois_Department_of_Human_Services,0,31,0
Office_of_Science,0,23,0
Commission_on_Information_and_Communications_Technology_(Philippines),4,30,54
National_Forestry_and_Grassland_Administration,1,16,3
Ministry_of_Foreign_Affairs_and_Worship,4,36,14
Ministry_of_Foreign_Affairs_(Bahrain),0,14,0
Ministry_of_Public_and_Business_Service_Delivery_(Ontario),1,31,0
National_Consumer_Agency,2,18,9
Imperial_Colonial_Office,0,11,0
